Flower Name,MRP (₹),Qty Sold (kg),Weather,Customer Segment,Revenue,Profit Margin,Sale Frequency,Weather Impact Score,Customer Segment Score,Start DateTime,End DateTime,Demand,Sales Duration (hours),Profit Percentage,Cluster
2,163,50.0,Sunny,6,8150.0,1630.0,269,10,8.0,2023-02-09 10:15:57,2023-02-11 13:15:57,Low,51.0,20.0,0
12,321,110.0,Rainy,7,35310.0,7062.0,289,5,6.0,2023-09-06 19:47:37,2023-09-09 06:47:37,Medium,59.0,20.0,0
5,165,43.0,Cloudy,5,7095.0,1419.0,264,7,7.0,2023-10-06 13:37:59,2023-10-07 09:37:59,Low,20.0,20.0,0
11,195,212.0,Cloudy,1,41340.0,8268.0,284,7,7.0,2023-06-11 15:52:08,2023-06-13 23:52:08,High,56.0,20.0,0
1,184,169.0,Windy,2,31096.0,6219.200000000001,283,6,7.0,2023-08-14 14:25:45,2023-08-16 14:25:45,High,48.0,20.0,0
1,168,147.0,Cloudy,1,24696.0,4939.200000000001,283,7,7.0,2023-01-27 09:47:28,2023-01-28 13:47:28,Medium,28.0,20.000000000000004,0
0,258,61.0,Cloudy,8,15738.0,3147.6000000000004,298,7,7.0,2023-01-04 23:26:33,2023-01-06 19:26:33,Low,44.0,20.0,0
13,201,86.0,Sunny,1,17286.0,3457.2000000000003,284,10,7.0,2023-06-20 05:51:33,2023-06-20 20:51:33,Low,15.0,20.0,0
5,136,126.0,Sunny,8,17136.0,3427.2000000000003,264,10,7.0,2023-02-22 23:05:03,2023-02-24 12:05:03,Medium,37.0,20.0,0
3,197,125.0,Rainy,4,24625.0,4925.0,300,5,7.0,2023-03-23 15:49:55,2023-03-24 21:49:55,Medium,30.0,20.0,0
2,180,125.0,Windy,4,22500.0,4500.0,269,6,7.0,2023-07-12 15:25:59,2023-07-13 08:25:59,Medium,17.0,20.0,0
10,175,140.0,Cloudy,2,24500.0,4900.0,280,7,7.0,2023-09-30 20:58:40,2023-10-03 16:58:40,Medium,68.0,20.0,0
2,129,67.0,Rainy,4,8643.0,1728.6,269,5,7.0,2023-03-31 01:58:58,2023-04-01 03:58:58,Low,26.0,20.0,0
6,119,180.0,Windy,0,21420.0,4284.0,242,6,7.0,2023-08-30 11:04:13,2023-08-30 22:04:13,High,11.0,20.0,0
13,228,10.0,Rainy,1,2280.0,456.0,284,5,7.0,2023-05-24 09:39:55,2023-05-24 22:39:55,Low,13.0,20.0,0
15,178,200.0,Windy,0,35600.0,7120.0,257,6,7.0,2023-02-10 16:00:14,2023-02-11 14:00:14,High,22.0,20.0,0
5,164,166.0,Cloudy,7,27224.0,5444.8,264,7,6.0,2023-02-22 09:55:56,2023-02-22 13:55:56,High,4.0,20.0,0
9,179,10.0,Rainy,6,1790.0,358.0,284,5,8.0,2023-05-04 19:14:15,2023-05-05 04:14:15,Low,9.0,20.0,0
17,142,91.0,Windy,0,12922.0,2584.4,277,6,7.0,2023-11-18 20:03:34,2023-11-21 19:03:34,Low,71.0,20.0,0
10,167,99.0,Rainy,1,16533.0,3306.6000000000004,280,5,7.0,2023-12-27 04:20:28,2023-12-29 00:20:28,Low,44.0,20.0,0
14,101,105.0,Windy,0,10605.0,2121.0,281,6,7.0,2023-09-28 06:12:14,2023-09-29 07:12:14,Medium,25.0,20.0,0
3,143,29.0,Sunny,4,4147.0,829.4000000000001,300,10,7.0,2023-04-14 11:24:16,2023-04-15 15:24:16,Low,28.0,20.0,0
11,121,123.0,Windy,3,14883.0,2976.6000000000004,284,6,9.0,2023-02-07 22:13:35,2023-02-08 23:13:35,Medium,25.0,20.0,0
3,151,87.0,Rainy,3,13137.0,2627.4,300,5,9.0,2023-02-10 00:20:24,2023-02-12 12:20:24,Low,60.0,20.0,0
12,324,45.0,Sunny,7,14580.0,2916.0,289,10,6.0,2023-02-16 22:13:20,2023-02-17 16:13:20,Low,18.0,20.0,0
11,138,210.0,Cloudy,8,28980.0,5796.0,284,7,7.0,2023-04-24 13:23:38,2023-04-27 00:23:38,High,59.0,20.0,0
12,339,17.0,Windy,5,5763.0,1152.6,289,6,7.0,2023-08-21 15:12:30,2023-08-24 03:12:30,Low,60.0,20.0,0
3,187,65.0,Rainy,0,12155.0,2431.0,300,5,7.0,2023-11-23 04:32:45,2023-11-23 06:32:45,Low,2.0,20.0,0
8,121,35.0,Rainy,1,4235.0,847.0,293,5,7.0,2023-03-29 02:56:38,2023-03-30 22:56:38,Low,44.0,20.0,0
1,183,199.0,Sunny,3,36417.0,7283.400000000001,283,10,9.0,2023-03-11 02:06:09,2023-03-11 12:06:09,High,10.0,20.0,0
6,90,215.0,Windy,6,19350.0,3870.0,242,6,8.0,2023-04-28 18:40:13,2023-04-30 22:40:13,High,52.0,20.0,0
4,102,172.0,Rainy,4,17544.0,3508.8,285,5,7.0,2023-12-21 02:19:31,2023-12-21 07:19:31,High,5.0,20.0,0
1,144,94.0,Cloudy,7,13536.0,2707.2000000000003,283,7,6.0,2023-04-17 18:55:53,2023-04-18 08:55:53,Low,14.0,20.0,0
16,277,115.0,Windy,8,31855.0,6371.0,257,6,7.0,2023-11-18 13:21:42,2023-11-18 19:21:42,Medium,6.0,20.0,1
14,135,186.0,Cloudy,2,25110.0,5022.0,281,7,7.0,2023-09-14 09:13:04,2023-09-15 08:13:04,High,23.0,20.0,0
17,96,60.0,Rainy,5,5760.0,1152.0,277,5,7.0,2023-11-11 20:19:17,2023-11-13 23:19:17,Low,51.0,20.0,0
2,162,100.0,Sunny,4,16200.0,3240.0,269,10,7.0,2023-07-05 09:00:01,2023-07-07 12:00:01,Low,51.0,20.0,0
15,128,109.0,Windy,4,13952.0,2790.4,257,6,7.0,2023-08-17 15:17:53,2023-08-17 22:17:53,Medium,7.0,20.0,0
7,68,149.0,Cloudy,8,10132.0,2026.4,273,7,7.0,2023-08-23 18:48:33,2023-08-24 08:48:33,Medium,14.0,20.0,0
14,143,197.0,Cloudy,7,28171.0,5634.200000000001,281,7,6.0,2023-02-22 09:04:10,2023-02-24 05:04:10,High,44.0,20.000000000000004,0
1,151,100.0,Sunny,3,15100.0,3020.0,283,10,9.0,2023-07-15 21:47:28,2023-07-17 08:47:28,Low,35.0,20.0,0
14,121,189.0,Sunny,5,22869.0,4573.8,281,10,7.0,2023-12-14 22:19:46,2023-12-16 14:19:46,High,40.0,20.0,0
11,129,230.0,Rainy,6,29670.0,5934.0,284,5,8.0,2023-04-03 10:29:15,2023-04-06 05:29:15,High,67.0,20.0,0
14,159,194.0,Sunny,5,30846.0,6169.200000000001,281,10,7.0,2023-05-01 10:58:08,2023-05-02 13:58:08,High,27.0,20.0,0
17,75,111.0,Windy,3,8325.0,1665.0,277,6,9.0,2023-01-02 21:08:15,2023-01-04 13:08:15,Medium,40.0,20.0,0
3,157,121.0,Sunny,6,18997.0,3799.4,300,10,8.0,2023-06-09 01:11:57,2023-06-11 23:11:57,Medium,70.0,20.0,0
2,111,66.0,Sunny,2,7326.0,1465.2,269,10,7.0,2023-03-19 14:32:26,2023-03-21 08:32:26,Low,42.0,20.0,0
13,193,99.0,Rainy,6,19107.0,3821.4,284,5,8.0,2023-08-14 10:17:33,2023-08-15 11:17:33,Low,25.0,20.0,0
7,75,235.0,Cloudy,7,17625.0,3525.0,273,7,6.0,2023-11-25 02:11:58,2023-11-25 14:11:58,High,12.0,20.0,0
11,152,193.0,Cloudy,6,29336.0,5867.200000000001,284,7,8.0,2023-09-01 20:40:45,2023-09-04 16:40:45,High,68.0,20.0,0
6,82,103.0,Sunny,4,8446.0,1689.2,242,10,7.0,2023-03-01 08:12:14,2023-03-03 19:12:14,Low,59.0,20.0,0
3,214,10.0,Rainy,0,2140.0,428.0,300,5,7.0,2023-06-10 16:55:19,2023-06-12 00:55:19,Low,32.0,20.0,0
14,136,188.0,Sunny,8,25568.0,5113.6,281,10,7.0,2023-05-14 18:46:20,2023-05-16 11:46:20,High,41.0,20.0,0
4,106,68.0,Windy,7,7208.0,1441.6,285,6,6.0,2023-01-23 01:00:08,2023-01-23 02:00:08,Low,1.0,20.0,0
16,296,87.0,Sunny,1,25752.0,5150.400000000001,257,10,7.0,2023-11-24 17:36:49,2023-11-27 08:36:49,Low,63.0,20.0,1
11,187,195.0,Rainy,2,36465.0,7293.0,284,5,7.0,2023-09-15 22:17:26,2023-09-17 03:17:26,High,29.0,20.0,0
6,152,251.0,Rainy,0,38152.0,7630.400000000001,242,5,7.0,2023-01-21 11:30:11,2023-01-21 21:30:11,High,10.0,20.0,0
9,239,82.0,Windy,8,19598.0,3919.6,284,6,7.0,2023-06-13 20:25:48,2023-06-15 18:25:48,Low,46.0,20.0,0
16,228,127.0,Sunny,1,28956.0,5791.200000000001,257,10,7.0,2023-02-19 01:22:25,2023-02-19 13:22:25,Medium,12.0,20.000000000000004,1
17,134,137.0,Rainy,6,18358.0,3671.6,277,5,8.0,2023-11-16 02:39:55,2023-11-17 18:39:55,Medium,40.0,20.0,0
9,184,19.0,Sunny,1,3496.0,699.2,284,10,7.0,2023-05-04 14:37:08,2023-05-07 08:37:08,Low,66.0,20.0,0
2,136,102.0,Sunny,4,13872.0,2774.4,269,10,7.0,2023-01-19 05:21:47,2023-01-22 02:21:47,Low,69.0,20.0,0
14,164,142.0,Cloudy,8,23288.0,4657.6,281,7,7.0,2023-10-09 22:55:54,2023-10-10 13:55:54,Medium,15.0,20.0,0
2,185,32.0,Windy,8,5920.0,1184.0,269,6,7.0,2023-03-12 08:57:31,2023-03-13 05:57:31,Low,21.0,20.0,0
13,257,10.0,Windy,0,2570.0,514.0,284,6,7.0,2023-12-30 22:53:37,2024-01-01 18:53:37,Low,44.0,20.0,0
11,154,137.0,Cloudy,2,21098.0,4219.6,284,7,7.0,2023-03-13 10:04:48,2023-03-15 10:04:48,Medium,48.0,20.0,0
16,245,10.0,Windy,5,2450.0,490.0,257,6,7.0,2023-09-20 06:23:56,2023-09-20 07:23:56,Low,1.0,20.0,1
8,101,82.0,Sunny,0,8282.0,1656.4,293,10,7.0,2023-12-12 14:19:10,2023-12-13 04:19:10,Low,14.0,20.0,0
5,137,126.0,Rainy,2,17262.0,3452.4,264,5,7.0,2023-10-11 13:45:33,2023-10-11 22:45:33,Medium,9.0,20.0,0
1,166,136.0,Rainy,7,22576.0,4515.2,283,5,6.0,2023-02-22 02:07:29,2023-02-24 03:07:29,Medium,49.0,20.0,0
15,144,175.0,Rainy,7,25200.0,5040.0,257,5,6.0,2023-02-25 15:08:23,2023-02-27 22:08:23,High,55.0,20.0,0
16,290,33.0,Cloudy,0,9570.0,1914.0,257,7,7.0,2023-06-21 01:06:18,2023-06-23 09:06:18,Low,56.0,20.0,1
9,190,46.0,Sunny,6,8740.0,1748.0,284,10,8.0,2023-11-04 10:57:24,2023-11-05 22:57:24,Low,36.0,20.0,0
0,224,133.0,Windy,7,29792.0,5958.400000000001,298,6,6.0,2023-05-25 14:19:53,2023-05-27 09:19:53,Medium,43.0,20.0,0
12,291,27.0,Rainy,0,7857.0,1571.4,289,5,7.0,2023-06-27 20:40:30,2023-06-28 10:40:30,Low,14.0,20.0,0
7,128,94.0,Windy,7,12032.0,2406.4,273,6,6.0,2023-05-13 14:20:25,2023-05-13 22:20:25,Low,8.0,20.0,0
1,184,129.0,Rainy,6,23736.0,4747.2,283,5,8.0,2023-11-17 02:40:43,2023-11-18 02:40:43,Medium,24.0,20.0,0
7,71,205.0,Cloudy,4,14555.0,2911.0,273,7,7.0,2023-06-01 06:13:09,2023-06-01 20:13:09,High,14.0,20.0,0
5,111,55.0,Cloudy,4,6105.0,1221.0,264,7,7.0,2023-07-23 08:03:48,2023-07-25 02:03:48,Low,42.0,20.0,0
17,134,100.0,Cloudy,1,13400.0,2680.0,277,7,7.0,2023-07-06 10:37:48,2023-07-07 09:37:48,Low,23.0,20.0,0
14,170,157.0,Windy,3,26690.0,5338.0,281,6,9.0,2023-07-09 05:20:37,2023-07-09 08:20:37,High,3.0,20.0,0
17,146,205.0,Sunny,0,29930.0,5986.0,277,10,7.0,2023-10-27 06:42:47,2023-10-29 07:42:47,High,49.0,20.0,0
15,148,128.0,Cloudy,1,18944.0,3788.8,257,7,7.0,2023-10-02 08:53:58,2023-10-02 23:53:58,Medium,15.0,20.0,0
8,96,58.0,Cloudy,5,5568.0,1113.6,293,7,7.0,2023-09-15 13:49:34,2023-09-17 18:49:34,Low,53.0,20.0,0
9,194,29.0,Rainy,4,5626.0,1125.2,284,5,7.0,2023-04-08 18:44:46,2023-04-11 17:44:46,Low,71.0,20.0,0
6,151,225.0,Windy,8,33975.0,6795.0,242,6,7.0,2023-01-02 21:45:10,2023-01-04 03:45:10,High,30.0,20.0,0
0,256,53.0,Cloudy,5,13568.0,2713.6000000000004,298,7,7.0,2023-06-29 18:12:05,2023-07-01 03:12:05,Low,33.0,20.000000000000004,0
10,220,16.0,Rainy,3,3520.0,704.0,280,5,9.0,2023-09-30 13:39:20,2023-10-01 06:39:20,Low,17.0,20.0,0
5,150,141.0,Cloudy,8,21150.0,4230.0,264,7,7.0,2023-02-27 23:49:07,2023-03-02 06:49:07,Medium,55.0,20.0,0
0,264,91.0,Sunny,2,24024.0,4804.8,298,10,7.0,2023-01-30 19:21:18,2023-01-31 04:21:18,Low,9.0,20.0,0
7,65,140.0,Rainy,3,9100.0,1820.0,273,5,9.0,2023-07-28 15:37:52,2023-07-30 18:37:52,Medium,51.0,20.0,0
15,142,47.0,Windy,0,6674.0,1334.8000000000002,257,6,7.0,2023-04-21 00:06:11,2023-04-21 21:06:11,Low,21.0,20.000000000000004,0
6,149,172.0,Sunny,1,25628.0,5125.6,242,10,7.0,2023-09-21 21:14:12,2023-09-22 20:14:12,High,23.0,20.0,0
12,273,10.0,Cloudy,0,2730.0,546.0,289,7,7.0,2023-12-29 16:54:05,2023-12-30 22:54:05,Low,30.0,20.0,0
12,333,68.0,Windy,4,22644.0,4528.8,289,6,7.0,2023-04-26 10:22:49,2023-04-28 23:22:49,Low,61.0,20.0,0
3,164,68.0,Cloudy,5,11152.0,2230.4,300,7,7.0,2023-02-23 10:05:40,2023-02-24 14:05:40,Low,28.0,20.0,0
9,237,10.0,Windy,2,2370.0,474.0,284,6,7.0,2023-07-17 18:19:46,2023-07-20 05:19:46,Low,59.0,20.0,0
2,121,56.0,Sunny,2,6776.0,1355.2,269,10,7.0,2023-11-17 23:49:00,2023-11-19 04:49:00,Low,29.0,20.0,0
12,312,82.0,Sunny,1,25584.0,5116.8,289,10,7.0,2023-12-18 14:15:02,2023-12-19 17:15:02,Low,27.0,20.0,0
0,273,28.0,Rainy,4,7644.0,1528.8000000000002,298,5,7.0,2023-03-20 17:23:09,2023-03-23 06:23:09,Low,61.0,20.0,0
2,189,168.0,Cloudy,8,31752.0,6350.400000000001,269,7,7.0,2023-07-30 08:50:23,2023-07-31 16:50:23,High,32.0,20.0,0
9,235,18.0,Windy,3,4230.0,846.0,284,6,9.0,2023-03-27 05:58:32,2023-03-28 09:58:32,Low,28.0,20.0,0
5,173,163.0,Sunny,4,28199.0,5639.8,264,10,7.0,2023-07-26 21:48:58,2023-07-28 20:48:58,High,47.0,20.0,0
7,100,140.0,Cloudy,7,14000.0,2800.0,273,7,6.0,2023-10-13 02:43:43,2023-10-14 09:43:43,Medium,31.0,20.0,0
8,81,111.0,Sunny,1,8991.0,1798.2,293,10,7.0,2023-03-14 22:30:48,2023-03-17 11:30:48,Medium,61.0,20.0,0
2,150,116.0,Cloudy,3,17400.0,3480.0,269,7,9.0,2023-09-11 01:41:42,2023-09-13 01:41:42,Medium,48.0,20.0,0
8,116,157.0,Sunny,4,18212.0,3642.4,293,10,7.0,2023-12-30 11:52:33,2024-01-01 04:52:33,High,41.0,20.0,0
4,102,141.0,Windy,4,14382.0,2876.4,285,6,7.0,2023-07-14 03:08:02,2023-07-15 14:08:02,Medium,35.0,20.0,0
2,182,144.0,Sunny,3,26208.0,5241.6,269,10,9.0,2023-11-29 07:29:30,2023-12-01 10:29:30,Medium,51.0,20.0,0
1,133,203.0,Cloudy,5,26999.0,5399.8,283,7,7.0,2023-12-06 11:10:42,2023-12-09 07:10:42,High,68.0,20.0,0
15,135,53.0,Cloudy,1,7155.0,1431.0,257,7,7.0,2023-07-23 14:17:05,2023-07-24 15:17:05,Low,25.0,20.0,0
10,164,81.0,Windy,7,13284.0,2656.8,280,6,6.0,2023-01-13 02:41:42,2023-01-14 14:41:42,Low,36.0,20.0,0
4,104,145.0,Cloudy,2,15080.0,3016.0,285,7,7.0,2023-01-06 08:04:00,2023-01-08 15:04:00,Medium,55.0,20.0,0
16,292,93.0,Cloudy,1,27156.0,5431.200000000001,257,7,7.0,2023-07-26 01:06:19,2023-07-27 11:06:19,Low,34.0,20.000000000000004,1
0,277,93.0,Sunny,1,25761.0,5152.200000000001,298,10,7.0,2023-04-21 19:09:07,2023-04-22 07:09:07,Low,12.0,20.000000000000004,0
15,148,72.0,Windy,8,10656.0,2131.2000000000003,257,6,7.0,2023-10-11 07:40:04,2023-10-13 19:40:04,Low,60.0,20.000000000000004,0
12,278,10.0,Windy,7,2780.0,556.0,289,6,6.0,2023-09-19 00:55:27,2023-09-19 05:55:27,Low,5.0,20.0,0
2,162,35.0,Rainy,7,5670.0,1134.0,269,5,6.0,2023-12-27 14:16:51,2023-12-27 15:16:51,Low,1.0,20.0,0
17,127,155.0,Windy,0,19685.0,3937.0,277,6,7.0,2023-10-07 21:35:07,2023-10-10 13:35:07,High,64.0,20.0,0
17,145,201.0,Windy,2,29145.0,5829.0,277,6,7.0,2023-12-25 19:23:03,2023-12-28 04:23:03,High,57.0,20.0,0
9,205,10.0,Rainy,7,2050.0,410.0,284,5,6.0,2023-05-31 11:36:22,2023-05-31 15:36:22,Low,4.0,20.0,0
10,166,16.0,Sunny,6,2656.0,531.2,280,10,8.0,2023-12-18 16:45:16,2023-12-21 15:45:16,Low,71.0,20.0,0
7,84,236.0,Windy,3,19824.0,3964.8,273,6,9.0,2023-08-22 01:31:04,2023-08-22 16:31:04,High,15.0,20.0,0
15,106,107.0,Windy,0,11342.0,2268.4,257,6,7.0,2023-02-18 19:40:22,2023-02-19 04:40:22,Medium,9.0,20.0,0
1,201,70.0,Windy,8,14070.0,2814.0,283,6,7.0,2023-06-11 05:48:11,2023-06-13 11:48:11,Low,54.0,20.0,0
0,279,107.0,Cloudy,8,29853.0,5970.6,298,7,7.0,2023-05-10 12:39:11,2023-05-13 05:39:11,Medium,65.0,20.0,0
1,164,210.0,Windy,4,34440.0,6888.0,283,6,7.0,2023-07-28 13:21:27,2023-07-31 06:21:27,High,65.0,20.0,0
4,100,73.0,Cloudy,1,7300.0,1460.0,285,7,7.0,2023-12-23 02:35:47,2023-12-24 19:35:47,Low,41.0,20.0,0
10,202,138.0,Sunny,6,27876.0,5575.200000000001,280,10,8.0,2023-01-19 12:38:40,2023-01-19 14:38:40,Medium,2.0,20.000000000000004,0
0,253,129.0,Cloudy,5,32637.0,6527.400000000001,298,7,7.0,2023-12-09 21:54:33,2023-12-11 23:54:33,Medium,50.0,20.0,0
14,169,222.0,Rainy,1,37518.0,7503.6,281,5,7.0,2023-10-20 16:08:11,2023-10-22 20:08:11,High,52.0,20.0,0
14,96,208.0,Sunny,2,19968.0,3993.6,281,10,7.0,2023-09-02 21:21:04,2023-09-04 05:21:04,High,32.0,20.0,0
14,163,203.0,Windy,2,33089.0,6617.8,281,6,7.0,2023-01-22 21:47:45,2023-01-23 15:47:45,High,18.0,20.0,0
9,246,108.0,Windy,8,26568.0,5313.6,284,6,7.0,2023-04-07 07:54:06,2023-04-07 15:54:06,Medium,8.0,20.0,0
7,137,237.0,Sunny,7,32469.0,6493.8,273,10,6.0,2023-06-08 08:05:03,2023-06-10 05:05:03,High,45.0,20.0,0
12,332,92.0,Cloudy,1,30544.0,6108.8,289,7,7.0,2023-02-13 02:52:30,2023-02-15 23:52:30,Low,69.0,20.0,0
13,263,97.0,Rainy,5,25511.0,5102.200000000001,284,5,7.0,2023-03-07 16:58:02,2023-03-09 06:58:02,Low,38.0,20.000000000000004,0
4,93,202.0,Sunny,0,18786.0,3757.2,285,10,7.0,2023-01-27 16:48:24,2023-01-28 09:48:24,High,17.0,20.0,0
16,222,10.0,Rainy,3,2220.0,444.0,257,5,9.0,2023-04-19 23:11:23,2023-04-22 06:11:23,Low,55.0,20.0,1
4,118,132.0,Windy,1,15576.0,3115.2000000000003,285,6,7.0,2023-12-19 04:20:20,2023-12-21 01:20:20,Medium,45.0,20.0,0
17,115,157.0,Sunny,8,18055.0,3611.0,277,10,7.0,2023-09-17 04:46:02,2023-09-18 06:46:02,High,26.0,20.0,0
10,187,20.0,Cloudy,0,3740.0,748.0,280,7,7.0,2023-09-01 16:58:45,2023-09-03 02:58:45,Low,34.0,20.0,0
15,169,196.0,Rainy,0,33124.0,6624.8,257,5,7.0,2023-06-01 15:01:21,2023-06-04 12:01:21,High,69.0,20.0,0
16,297,71.0,Rainy,7,21087.0,4217.400000000001,257,5,6.0,2023-03-25 15:46:06,2023-03-27 18:46:06,Low,51.0,20.000000000000004,1
7,72,219.0,Sunny,2,15768.0,3153.6000000000004,273,10,7.0,2023-08-07 19:27:35,2023-08-10 09:27:35,High,62.0,20.0,0
0,223,18.0,Cloudy,5,4014.0,802.8000000000001,298,7,7.0,2023-03-03 11:02:22,2023-03-06 11:02:22,Low,72.0,20.0,0
15,136,51.0,Cloudy,6,6936.0,1387.2,257,7,8.0,2023-12-11 10:37:32,2023-12-13 10:37:32,Low,48.0,20.0,0
13,270,32.0,Sunny,5,8640.0,1728.0,284,10,7.0,2023-12-09 21:54:40,2023-12-12 15:54:40,Low,66.0,20.0,0
17,105,208.0,Windy,0,21840.0,4368.0,277,6,7.0,2023-04-14 09:00:29,2023-04-16 13:00:29,High,52.0,20.0,0
12,322,10.0,Windy,2,3220.0,644.0,289,6,7.0,2023-07-23 07:08:26,2023-07-24 05:08:26,Low,22.0,20.0,0
12,349,89.0,Rainy,4,31061.0,6212.200000000001,289,5,7.0,2023-03-12 17:44:44,2023-03-15 17:44:44,Low,72.0,20.0,0
11,123,211.0,Sunny,5,25953.0,5190.6,284,10,7.0,2023-12-06 04:14:44,2023-12-06 09:14:44,High,5.0,20.0,0
13,219,10.0,Windy,6,2190.0,438.0,284,6,8.0,2023-08-05 22:41:26,2023-08-07 00:41:26,Low,26.0,20.0,0
10,151,156.0,Rainy,0,23556.0,4711.2,280,5,7.0,2023-09-21 08:33:01,2023-09-22 22:33:01,High,38.0,20.0,0
8,97,173.0,Windy,0,16781.0,3356.2000000000003,293,6,7.0,2023-09-02 14:59:08,2023-09-04 08:59:08,High,42.0,20.0,0
14,104,134.0,Cloudy,4,13936.0,2787.2000000000003,281,7,7.0,2023-06-01 10:32:09,2023-06-04 01:32:09,Medium,63.0,20.0,0
11,131,134.0,Cloudy,1,17554.0,3510.8,284,7,7.0,2023-01-29 01:25:51,2023-01-30 17:25:51,Medium,40.0,20.0,0
4,96,144.0,Windy,5,13824.0,2764.8,285,6,7.0,2023-08-29 00:39:01,2023-08-31 12:39:01,Medium,60.0,20.0,0
7,126,155.0,Cloudy,0,19530.0,3906.0,273,7,7.0,2023-01-12 15:42:49,2023-01-14 01:42:49,High,34.0,20.0,0
17,108,202.0,Windy,8,21816.0,4363.2,277,6,7.0,2023-06-07 10:57:03,2023-06-10 01:57:03,High,63.0,20.0,0
14,94,155.0,Sunny,0,14570.0,2914.0,281,10,7.0,2023-01-31 16:59:11,2023-02-02 06:59:11,High,38.0,20.0,0
8,141,131.0,Cloudy,5,18471.0,3694.2,293,7,7.0,2023-05-31 00:45:48,2023-06-02 00:45:48,Medium,48.0,20.0,0
14,157,208.0,Windy,2,32656.0,6531.200000000001,281,6,7.0,2023-03-10 01:31:19,2023-03-10 23:31:19,High,22.0,20.0,0
5,110,122.0,Cloudy,2,13420.0,2684.0,264,7,7.0,2023-04-09 23:52:57,2023-04-12 18:52:57,Medium,67.0,20.0,0
2,137,100.0,Cloudy,0,13700.0,2740.0,269,7,7.0,2023-06-03 02:42:06,2023-06-04 08:42:06,Low,30.0,20.0,0
14,97,79.0,Windy,8,7663.0,1532.6,281,6,7.0,2023-09-11 16:01:29,2023-09-12 17:01:29,Low,25.0,20.0,0
9,205,89.0,Windy,6,18245.0,3649.0,284,6,8.0,2023-04-06 08:27:28,2023-04-08 03:27:28,Low,43.0,20.0,0
0,282,66.0,Sunny,3,18612.0,3722.4,298,10,9.0,2023-12-25 02:21:36,2023-12-27 04:21:36,Low,50.0,20.0,0
5,178,109.0,Rainy,8,19402.0,3880.4,264,5,7.0,2023-03-23 11:36:18,2023-03-24 11:36:18,Medium,24.0,20.0,0
10,199,74.0,Windy,0,14726.0,2945.2000000000003,280,6,7.0,2023-05-23 12:33:24,2023-05-24 02:33:24,Low,14.0,20.0,0
5,138,78.0,Rainy,7,10764.0,2152.8,264,5,6.0,2023-05-24 00:50:28,2023-05-24 15:50:28,Low,15.0,20.0,0
1,191,97.0,Cloudy,0,18527.0,3705.4,283,7,7.0,2023-08-30 08:34:57,2023-08-31 09:34:57,Low,25.0,20.0,0
11,139,182.0,Sunny,6,25298.0,5059.6,284,10,8.0,2023-10-02 07:21:43,2023-10-04 12:21:43,High,53.0,20.0,0
12,302,10.0,Sunny,0,3020.0,604.0,289,10,7.0,2023-01-02 17:56:54,2023-01-05 14:56:54,Low,69.0,20.0,0
12,317,59.0,Windy,1,18703.0,3740.6,289,6,7.0,2023-05-03 18:25:34,2023-05-04 20:25:34,Low,26.0,20.0,0
12,291,105.0,Windy,8,30555.0,6111.0,289,6,7.0,2023-12-20 04:13:49,2023-12-22 11:13:49,Medium,55.0,20.0,0
9,203,127.0,Cloudy,6,25781.0,5156.200000000001,284,7,8.0,2023-06-05 09:03:27,2023-06-07 21:03:27,Medium,60.0,20.000000000000004,0
4,153,124.0,Rainy,2,18972.0,3794.4,285,5,7.0,2023-11-02 05:21:29,2023-11-04 17:21:29,Medium,60.0,20.0,0
13,246,10.0,Sunny,6,2460.0,492.0,284,10,8.0,2023-07-05 22:26:07,2023-07-08 12:26:07,Low,62.0,20.0,0
15,141,195.0,Sunny,4,27495.0,5499.0,257,10,7.0,2023-08-03 16:44:58,2023-08-03 20:44:58,High,4.0,20.0,0
11,160,188.0,Cloudy,4,30080.0,6016.0,284,7,7.0,2023-05-23 13:16:01,2023-05-26 05:16:01,High,64.0,20.0,0
11,140,207.0,Cloudy,2,28980.0,5796.0,284,7,7.0,2023-07-06 10:43:26,2023-07-08 21:43:26,High,59.0,20.0,0
15,158,154.0,Rainy,6,24332.0,4866.400000000001,257,5,8.0,2023-01-02 09:20:03,2023-01-04 03:20:03,Medium,42.0,20.0,0
16,220,10.0,Cloudy,7,2200.0,440.0,257,7,6.0,2023-07-30 04:14:30,2023-08-02 01:14:30,Low,69.0,20.0,1
5,125,151.0,Cloudy,6,18875.0,3775.0,264,7,8.0,2023-05-06 04:19:56,2023-05-08 19:19:56,Medium,63.0,20.0,0
4,112,186.0,Rainy,8,20832.0,4166.400000000001,285,5,7.0,2023-02-01 08:49:30,2023-02-01 14:49:30,High,6.0,20.000000000000004,0
8,147,121.0,Windy,0,17787.0,3557.4,293,6,7.0,2023-11-15 22:17:34,2023-11-17 01:17:34,Medium,27.0,20.0,0
16,288,49.0,Windy,8,14112.0,2822.4,257,6,7.0,2023-04-10 11:19:48,2023-04-11 14:19:48,Low,27.0,20.0,1
11,132,200.0,Rainy,2,26400.0,5280.0,284,5,7.0,2023-09-05 05:57:43,2023-09-07 04:57:43,High,47.0,20.0,0
3,159,138.0,Rainy,1,21942.0,4388.400000000001,300,5,7.0,2023-11-15 07:35:19,2023-11-17 21:35:19,Medium,62.0,20.0,0
